Order Date,Quantity,Sales,Discount,Profit
2016-05-25 0:00,4,24.96,0.0,6.24
2016-05-26 0:00,17,235.361,0.125,-36.22925
2016-05-27 0:00,10,1178.5533333333335,0.39999999999999997,221.9822
2016-05-28 0:00,8,390.272,0.2,-24.392
2016-05-29 0:00,3,44.76,0.2,14.547
2016-05-30 0:00,25,823.077,0.05,117.50295
2016-05-31 0:00,6,111.5715,0.44999999999999996,-25.5207
2016-06-03 0:00,2,71.088,0.2,-1.7772
2016-06-04 0:00,21,135.09016666666665,0.4166666666666667,-76.47279999999999
2016-06-06 0:00,5,274.48,0.2,17.487
2016-06-09 0:00,6,407.646,0.1,93.49980000000001
2016-06-10 0:00,4,1335.68,0.2,-217.048
2016-06-11 0:00,10,457.628,0.4,12.37865
2016-06-12 0:00,7,144.46533333333335,0.3,-35.141733333333335
2016-06-14 0:00,24,670.7458,0.15,67.3461
2016-06-17 0:00,17,337.086,0.21000000000000002,-30.26524
2016-06-20 0:00,5,109.629,0.1,7.787249999999999
2016-06-21 0:00,2,353.568,0.2,-44.196
2016-06-25 0:00,7,180.0053333333333,0.39999999999999997,-16.78226666666667
2016-06-26 0:00,6,29.94,0.0,9.626100000000001
2016-06-27 0:00,3,539.658,0.3,-7.7094
2016-06-28 0:00,2,121.96,0.0,20.7332
2016-06-30 0:00,7,1266.86,0.0,291.3778
2016-07-02 0:00,6,361.80699999999996,0.25,9.7592
2016-07-04 0:00,15,443.3216666666667,0.049999999999999996,81.00233333333334
2016-07-07 0:00,19,204.3195,0.27499999999999997,7.02835
2016-07-08 0:00,3,662.88,0.2,74.574
2016-07-09 0:00,6,286.643,0.05,43.704800000000006
2016-07-14 0:00,9,220.56199999999998,0.06666666666666667,15.8022
2016-07-15 0:00,3,230.28,0.2,23.028
2016-07-16 0:00,3,9.552,0.6,-3.8208
2016-07-17 0:00,8,18.585,0.0,7.6806
2016-07-18 0:00,7,513.0566666666667,0.13333333333333333,30.302266666666668
2016-07-19 0:00,11,345.24,0.0,101.15639999999999
2016-07-21 0:00,5,363.92,0.2,0.0
2016-07-22 0:00,5,19.534,0.1,6.335800000000001
2016-07-24 0:00,2,253.764,0.1,31.0156
2016-07-25 0:00,32,582.578,0.03333333333333333,106.0175
2016-07-28 0:00,15,168.29,0.5666666666666667,-155.45266666666666
2016-07-31 0:00,10,568.034,0.1,-1.1719500000000007
2016-08-01 0:00,2,19.312,0.2,3.1382
2016-08-02 0:00,2,136.464,0.2,15.3522
2016-08-04 0:00,9,109.8,0.0,46.116
2016-08-08 0:00,2,513.024,0.2,12.8256
2016-08-12 0:00,11,305.73483333333337,0.31666666666666665,-109.9719
2016-08-13 0:00,2,241.96,0.0,24.196
2016-08-15 0:00,5,268.663,0.1,33.106899999999996
2016-08-16 0:00,2,161.28,0.2,12.096
2016-08-18 0:00,7,7.448,0.6,-2.9792
2016-08-21 0:00,25,1425.174,0.23333333333333336,-31.859333333333325
2016-08-22 0:00,3,98.328,0.2,9.8328
2016-08-23 0:00,9,277.65599999999995,0.4,-25.063200000000002
2016-08-26 0:00,17,815.558,0.125,52.6205
2016-08-27 0:00,1,244.615,0.3,20.967
2016-08-28 0:00,2,156.3728,0.32,-52.8908
2016-08-29 0:00,8,202.89999999999998,0.45,-69.194
2016-08-30 0:00,8,416.892,0.15,-121.25399999999999
2016-09-01 0:00,3,191.82,0.0,61.3824
2016-09-02 0:00,22,246.02566666666667,0.2333333333333333,-26.416566666666668
2016-09-03 0:00,12,160.599,0.22499999999999998,-13.73085
2016-09-04 0:00,7,43.60333333333333,0.0,16.7626
2016-09-05 0:00,35,346.19169999999997,0.22000000000000003,24.843929999999997
2016-09-06 0:00,3,722.352,0.2,90.294
2016-09-08 0:00,14,562.4969333333333,0.26999999999999996,-101.64361666666667
2016-09-09 0:00,4,15.008,0.6,-12.0064
2016-09-10 0:00,5,300.93,0.3,-34.392
2016-09-12 0:00,17,279.97866666666664,0.13333333333333333,64.12223333333333
2016-09-13 0:00,14,1336.44,0.0,387.5676
2016-09-15 0:00,3,1128.39,0.0,259.5297
2016-09-16 0:00,4,197.723,0.075,8.7833
2016-09-17 0:00,10,107.50200000000001,0.05,27.877699999999997
2016-09-18 0:00,26,402.3425,0.18125,3.5507624999999994
2016-09-19 0:00,9,533.1080000000001,0.16666666666666666,65.9988
2016-09-20 0:00,5,93.12,0.13333333333333333,10.322966666666666
2016-09-22 0:00,11,33.55733333333333,0.06666666666666667,7.504133333333333
2016-09-23 0:00,16,278.6065,0.15000000000000002,10.3634
2016-09-24 0:00,17,186.2404,0.13999999999999999,19.129179999999998
2016-09-25 0:00,22,324.9134,0.16999999999999998,1.5780400000000008
2016-09-26 0:00,13,542.4934999999999,0.25,-70.8687
2016-09-27 0:00,7,956.6648,0.32,-225.0976
2016-09-30 0:00,5,523.92,0.2,-26.196
2016-10-01 0:00,10,189.09533333333334,0.20000000000000004,-30.882266666666666
2016-10-03 0:00,15,517.5026666666666,0.3,55.55466666666666
2016-10-04 0:00,5,125.47000000000001,0.25,-10.667200000000001
2016-10-08 0:00,8,51.712,0.6,-32.32
2016-10-09 0:00,6,251.2,0.2,-12.4812
2016-10-10 0:00,8,75.222,0.5,-61.18800000000001
2016-10-13 0:00,30,203.542,0.26,-111.43796
2016-10-14 0:00,1,102.592,0.2,10.2592
2016-10-16 0:00,1,142.182,0.4,-37.9152
2016-10-17 0:00,3,120.82300000000001,0.075,16.696
2016-10-18 0:00,5,307.92,0.2,-34.641
2016-10-20 0:00,10,168.30733333333333,0.16666666666666666,2.864266666666666
2016-10-21 0:00,13,402.552,0.16,13.477279999999997
2016-10-22 0:00,12,57.75333333333333,0.0,17.2692
2016-10-23 0:00,7,16.156,0.6,-12.117
2016-10-27 0:00,18,252.94133333333335,0.03333333333333333,58.57599999999999
2016-10-28 0:00,17,222.2736,0.12000000000000002,33.750440000000005
2016-10-29 0:00,5,67.0,0.0,32.16
2016-10-31 0:00,13,755.2416666666667,0.16666666666666666,45.7628
2016-11-03 0:00,17,388.69475,0.125,31.491450000000004
2016-11-04 0:00,37,250.94875,0.275,-54.2114375
2016-11-05 0:00,24,592.88816,0.164,-45.703599999999994
2016-11-06 0:00,9,140.88400000000001,0.15000000000000002,-1.4341499999999998
2016-11-07 0:00,12,554.1386666666666,0.26666666666666666,29.545466666666666
2016-11-08 0:00,5,496.95000000000005,0.0,130.74779999999998
2016-11-10 0:00,21,200.99759999999998,0.04,59.19644000000001
2016-11-11 0:00,20,578.775,0.09999999999999999,43.395466666666664
2016-11-12 0:00,27,831.6704,0.33999999999999997,-10.17384
2016-11-13 0:00,7,18.026666666666667,0.0,7.263133333333333
2016-11-14 0:00,12,214.14,0.15,16.776400000000002
2016-11-15 0:00,4,630.024,0.4,-199.5076
2016-11-18 0:00,8,278.534,0.15,7.4968
2016-11-19 0:00,4,17.144000000000002,0.3,0.4207
2016-11-20 0:00,13,175.50900000000001,0.4,-29.501150000000003
2016-11-21 0:00,12,128.5525,0.225,1.7649500000000002
2016-11-22 0:00,2,39.88,0.0,11.1664
2016-11-23 0:00,9,42.407999999999994,0.2,8.139800000000001
2016-11-24 0:00,20,464.9264,0.08,68.21632
2016-11-25 0:00,12,881.481,0.1,174.42165
2016-11-26 0:00,16,1438.4066666666668,0.18333333333333335,112.65093333333334
2016-11-27 0:00,10,181.2915,0.225,-51.9693
2016-11-28 0:00,10,265.236,0.15,14.06565
2016-11-29 0:00,4,242.176,0.6,-302.72
2016-11-30 0:00,3,389.97,0.0,35.0973
2016-12-01 0:00,28,200.14055555555555,0.09999999999999999,21.79581111111111
2016-12-02 0:00,19,289.60133333333334,0.10666666666666667,-36.138200000000005
2016-12-03 0:00,19,305.84114285714287,0.12142857142857144,15.442171428571427
2016-12-04 0:00,3,113.79,0.0,20.4822
2016-12-05 0:00,13,559.75,0.0,171.8197
2016-12-08 0:00,21,674.6134999999999,0.2,-33.54259999999999
2016-12-09 0:00,10,568.4169999999999,0.2,64.6026
2016-12-10 0:00,7,873.234,0.1,192.18110000000001
2016-12-11 0:00,29,410.2993333333333,0.21666666666666667,-29.067916666666665
2016-12-12 0:00,15,159.15666666666667,0.0,50.4617
2016-12-13 0:00,4,1114.272,0.2,41.7852
2016-12-14 0:00,12,203.90800000000002,0.06666666666666667,82.66233333333334
2016-12-15 0:00,8,743.965,0.16666666666666666,-22.9911
2016-12-16 0:00,5,563.92,0.2,7.049
2016-12-17 0:00,6,2003.52,0.2,-325.572
2016-12-18 0:00,23,236.798,0.1,-14.342999999999993
2016-12-19 0:00,11,379.94500000000005,0.35,-124.6288
2016-12-20 0:00,4,18.92,0.0,7.3788
2016-12-22 0:00,15,229.82600000000002,0.1,55.278000000000006
2016-12-23 0:00,13,250.70999999999998,0.22499999999999998,58.5642
2016-12-24 0:00,16,421.76,0.0,113.1744
2016-12-25 0:00,33,737.4292222222223,0.16666666666666666,130.23433333333332
2016-12-26 0:00,9,420.66799999999995,0.13333333333333333,17.9721
2016-12-27 0:00,8,845.488,0.3,-12.0784
2016-12-29 0:00,11,412.505,0.0,42.1732
2016-12-30 0:00,1,170.786,0.3,0.0
2017-01-01 0:00,29,200.15,0.32,9.006140000000006
2017-01-02 0:00,5,913.43,0.3,-169.637
2017-01-03 0:00,16,189.666,0.41999999999999993,209.05259999999998
2017-01-04 0:00,7,156.5,0.44999999999999996,608.424
2017-01-05 0:00,1,48.78,0.5,-7.99
2017-01-06 0:00,3,108.15,0.2,219.58
2017-01-07 0:00,11,161.67666666666668,0.43333333333333335,798.7579999999999
2017-01-08 0:00,17,445.3075,0.275,519.61505
2017-01-10 0:00,3,423.69,0.5,321.522
2017-01-11 0:00,18,170.7057142857143,0.3714285714285714,186.03214285714287
2017-01-12 0:00,14,55.8125,0.42500000000000004,93.2724
2017-01-13 0:00,3,212.94,0.0,53.235
2017-01-14 0:00,17,83.196,0.18,217.14080000000004
2017-01-15 0:00,10,163.39,0.475,123.27225
2017-01-16 0:00,14,243.42066666666668,0.06666666666666667,21.916633333333333
2017-01-17 0:00,6,26.48,0.0,122.48
2017-01-19 0:00,7,344.1463333333333,0.19999999999999998,22.81703333333333
2017-01-20 0:00,14,186.7612,0.33999999999999997,192.76448
2017-01-21 0:00,17,151.96,0.2833333333333333,269.5431
2017-01-22 0:00,15,131.232,0.27999999999999997,183.66080000000002
2017-01-23 0:00,9,264.43333333333334,0.3333333333333333,328.234
2017-01-24 0:00,7,120.78750000000001,0.15,132.72475
2017-01-25 0:00,1,20.13,0.0,18.98
2017-01-26 0:00,22,206.74333333333334,0.16666666666666666,517.4814666666667
2017-01-27 0:00,4,48.165000000000006,0.2,56.116
2017-01-28 0:00,3,37.74,0.0,12.8316
2017-01-29 0:00,3,14.91,0.0,4.6221
2017-01-30 0:00,15,155.757,0.18,18.466160000000002
2017-01-31 0:00,15,283.545,0.19999999999999998,631.309
2017-02-01 0:00,8,111.28999999999999,0.30000000000000004,192.519
2017-02-02 0:00,22,233.32,0.375,167.00865
2017-02-03 0:00,1,22.2,0.6,-26.085
2017-02-04 0:00,2,26.43,0.2,40.518
2017-02-05 0:00,3,47.16,0.6499999999999999,13.629000000000001
2017-02-06 0:00,4,300.377,0.1,54.6457
2017-02-08 0:00,3,111.84,0.2,182.121
2017-02-09 0:00,31,117.2924,0.38,219.7237
2017-02-10 0:00,18,191.75716666666665,0.225,231.76476666666667
2017-02-11 0:00,6,555.352,0.2,52.3318
2017-02-12 0:00,14,137.91750000000002,0.19999999999999998,414.62525
2017-02-13 0:00,1,107.53,0.0,21.506
2017-02-14 0:00,7,82.56,0.5,144.54749999999999
2017-02-15 0:00,17,288.09499999999997,0.11666666666666665,817.8066666666667
2017-02-16 0:00,29,199.38375,0.3375,626.0324874999999
2017-02-17 0:00,21,328.16506666666663,0.32,-59.16740000000001
2017-02-18 0:00,3,100.14,0.2,228.106
2017-02-19 0:00,3,44.67,0.0,12.0609
2017-02-20 0:00,12,159.28133333333335,0.2333333333333333,-54.021233333333335
2017-02-21 0:00,13,184.8175,0.175,588.4415
2017-02-22 0:00,3,270.6,0.35,183.3275
2017-02-23 0:00,9,190.81000000000003,0.39999999999999997,588.2363333333334
2017-02-24 0:00,5,415.2,0.0,1878.89
2017-02-25 0:00,10,149.24133333333333,0.3,-2.6380666666666666
2017-02-26 0:00,22,227.17733333333334,0.16666666666666666,289.7022666666667
2017-02-28 0:00,17,37.574999999999996,0.35,181.5725
2017-03-01 0:00,44,158.356,0.42000000000000004,211.9396
2017-03-02 0:00,20,254.34,0.18,425.03656
2017-03-03 0:00,32,199.08155555555555,0.3777777777777778,163.57732222222222
2017-03-04 0:00,5,103.5,0.6,-77.625
2017-03-06 0:00,3,71.97,0.0,16.5531
2017-03-07 0:00,10,143.61,0.5,127.2825
2017-03-08 0:00,16,261.95666666666665,0.6,726.622
2017-03-09 0:00,6,18.99,0.5,53.3
2017-03-10 0:00,20,210.42433333333335,0.19999999999999998,124.68773333333333
2017-03-11 0:00,14,55.1768,0.44000000000000006,9.901720000000001
2017-03-12 0:00,8,255.69,0.05,1612.5075
2017-03-13 0:00,1,89.768,0.3,-2.5648
2017-03-15 0:00,8,94.47666666666667,0.19999999999999998,141.97733333333335
2017-03-16 0:00,9,34.362,0.30000000000000004,17.1488
2017-03-18 0:00,22,88.52680000000001,0.6199999999999999,40.9918
2017-03-19 0:00,12,184.6275,0.15000000000000002,10.540949999999999
2017-03-20 0:00,1,2.91,0.0,1.3677
2017-03-21 0:00,17,417.084,0.18,171.92556
2017-03-22 0:00,9,104.75,0.39999999999999997,227.338
2017-03-23 0:00,22,224.192,0.36,220.78828
2017-03-24 0:00,7,166.61666666666667,0.3333333333333333,21.689133333333334
2017-03-25 0:00,21,375.03,0.19999999999999998,121.08631666666668
2017-03-26 0:00,5,159.204,0.1,-2.928600000000001
2017-03-27 0:00,14,428.4488,0.22400000000000003,-9.02964
2017-03-28 0:00,15,57.775999999999996,0.04,79.04831999999999
2017-03-29 0:00,8,212.38333333333333,0.3666666666666667,296.5833333333333
2017-03-30 0:00,33,106.66,0.22999999999999998,209.15630000000002
2017-03-31 0:00,32,175.18128,0.372,229.71823999999998
2017-04-01 0:00,19,242.7165,0.0875,195.71542499999998
2017-04-02 0:00,7,175.25,0.03333333333333333,75.2022
2017-04-03 0:00,4,25.472,0.2,7.6416
2017-04-04 0:00,15,99.075,0.45,204.498
2017-04-05 0:00,6,140.91,0.0,839.88
2017-04-06 0:00,16,135.714,0.3,216.16840000000002
2017-04-07 0:00,10,279.256625,0.3,-85.75245
2017-04-08 0:00,17,177.40666666666667,0.21666666666666665,62.016333333333336
2017-04-10 0:00,8,24.496,0.2,4.1328000000000005
2017-04-11 0:00,5,51.39,0.7,42.205
2017-04-12 0:00,8,188.6866666666667,0.4666666666666666,209.60333333333332
2017-04-13 0:00,13,144.2088,0.26,-13.231119999999999
2017-04-14 0:00,20,148.4888,0.12000000000000002,65.8065
2017-04-15 0:00,18,107.255,0.31666666666666665,104.32083333333333
2017-04-16 0:00,10,128.21766666666667,0.15,394.09933333333333
2017-04-17 0:00,6,139.332,0.2,-6.914249999999999
2017-04-18 0:00,12,129.565,0.4,418.0375
2017-04-19 0:00,22,65.0825,0.65,155.582
2017-04-20 0:00,30,126.0749090909091,0.43636363636363634,95.40234545454545
2017-04-21 0:00,17,319.485,0.22499999999999998,107.51275000000001
2017-04-22 0:00,36,109.63183333333332,0.325,128.93701666666666
2017-04-23 0:00,19,113.45040000000002,0.12000000000000002,2.33064
2017-04-25 0:00,26,148.612625,0.43125,146.945275
2017-04-26 0:00,8,42.554500000000004,0.6000000000000001,51.037675
2017-04-27 0:00,27,221.53712000000002,0.364,386.80056
2017-04-28 0:00,3,45.38,0.5,51.57
2017-04-29 0:00,15,338.962,0.4,63.8452
2017-04-30 0:00,33,69.39628571428571,0.2285714285714286,60.52377142857143
2017-05-01 0:00,12,1350.5113333333334,0.2833333333333334,-157.9548
2017-05-02 0:00,21,166.614,0.32,183.9786
2017-05-03 0:00,13,149.8096,0.42000000000000004,87.93616
2017-05-04 0:00,24,188.0906666666667,0.45,419.4033166666666
2017-05-05 0:00,19,73.1535,0.45,72.64455
2017-05-06 0:00,32,173.44497777777778,0.2466666666666667,140.80346666666665
2017-05-07 0:00,15,455.5316666666667,0.03333333333333333,321.39961666666665
2017-05-08 0:00,8,143.41333333333333,0.4666666666666666,30.155
2017-05-09 0:00,19,193.08833333333334,0.2333333333333333,177.1535
2017-05-10 0:00,15,103.446,0.64,75.3962
2017-05-11 0:00,24,140.11083333333332,0.5833333333333334,163.68486666666666
2017-05-12 0:00,38,215.781,0.43,205.73735000000002
2017-05-13 0:00,17,162.49,0.275,116.358
2017-05-14 0:00,22,263.46,0.3111111111111111,178.71695555555556
2017-05-15 0:00,5,101.18133333333333,0.13333333333333333,15.434400000000002
2017-05-16 0:00,5,58.22,0.4,149.72
2017-05-17 0:00,1,20.07,0.7,5.631
2017-05-18 0:00,26,117.917,0.31,189.65789
2017-05-19 0:00,34,564.0840000000001,0.18,204.1284
2017-05-20 0:00,15,120.67440000000002,0.24,-11.687119999999998
2017-05-21 0:00,27,235.72799999999998,0.33999999999999997,454.87699999999995
2017-05-22 0:00,2,181.986,0.3,-54.5958
2017-05-23 0:00,10,208.437,0.225,258.539175
2017-05-24 0:00,6,476.54999999999995,0.44999999999999996,810.4250000000001
2017-05-25 0:00,3,18.84,0.0,6.0288
2017-05-26 0:00,10,184.395,0.275,296.40875
2017-05-27 0:00,33,156.88375000000002,0.2375,280.878125
2017-05-28 0:00,22,161.41649999999998,0.15,79.47561666666667
2017-05-29 0:00,7,35.832,0.3,-24.859199999999998
2017-05-30 0:00,22,192.02605,0.29,299.637475
2017-05-31 0:00,12,130.96800000000002,0.27999999999999997,171.48200000000003
2017-06-01 0:00,31,523.4050000000001,0.3166666666666667,678.7819000000001
2017-06-02 0:00,38,162.00454545454545,0.34545454545454546,376.4296363636364
2017-06-03 0:00,42,178.25266666666664,0.37777777777777777,214.03775555555555
2017-06-04 0:00,15,65.12666666666667,0.5499999999999999,40.057966666666665
2017-06-06 0:00,15,259.326,0.44000000000000006,410.83000000000004
2017-06-07 0:00,29,188.84777777777776,0.3111111111111111,197.30144444444443
2017-06-08 0:00,9,434.01120000000003,0.29000000000000004,109.76835999999999
2017-06-09 0:00,44,93.6321,0.54,174.01559
2017-06-10 0:00,14,249.03625,0.2625,212.59175
2017-06-11 0:00,21,156.16366666666667,0.31666666666666665,254.76246666666665
2017-06-12 0:00,14,270.10080000000005,0.3,42.76992
2017-06-13 0:00,23,254.06133333333332,0.25,102.40563333333334
2017-06-14 0:00,20,72.97285714285714,0.5428571428571429,79.84400000000001
2017-06-15 0:00,34,213.18866666666665,0.34444444444444444,267.4827111111111
2017-06-16 0:00,22,352.942,0.18,148.1764
2017-06-17 0:00,38,227.93083333333334,0.325,359.2573333333333
2017-06-18 0:00,22,318.82669999999996,0.32999999999999996,237.28274000000002
2017-06-19 0:00,16,326.67625000000004,0.2,-24.997575
2017-06-20 0:00,19,57.24,0.35,154.312
2017-06-21 0:00,15,124.828,0.44000000000000006,131.5354
2017-06-22 0:00,58,179.75199999999998,0.2533333333333333,403.9579333333333
2017-06-23 0:00,8,167.5275,0.575,41.252
2017-06-24 0:00,27,85.46057142857144,0.32857142857142857,44.16177142857142
2017-06-25 0:00,29,384.60485714285716,0.15714285714285717,905.4847428571429
2017-06-26 0:00,10,397.04733333333337,0.13333333333333333,141.64113333333333
2017-06-27 0:00,25,99.124,0.3222222222222222,91.93633333333334
2017-06-28 0:00,29,151.76999999999998,0.46249999999999997,315.728375
2017-06-29 0:00,31,277.26474285714283,0.24571428571428572,381.8722857142857
2017-06-30 0:00,27,312.87510000000003,0.325,51.10159000000001
2017-07-01 0:00,14,264.78,0.425,739.7145
2017-07-03 0:00,16,203.3356,0.08,19.41996
2017-07-04 0:00,3,42.74,0.0,127.22
2017-07-05 0:00,22,97.19633333333333,0.4666666666666666,-16.763066666666663
2017-07-06 0:00,15,150.73600000000002,0.3333333333333333,120.71778333333333
2017-07-07 0:00,7,275.565,0.4,625.7783999999999
2017-07-08 0:00,22,108.92125,0.05,117.87502500000001
2017-07-09 0:00,8,239.60666666666668,0.13333333333333333,69.77166666666666
2017-07-10 0:00,3,18.84,0.0,7.9128
2017-07-11 0:00,20,132.97,0.3666666666666667,302.88733333333334
2017-07-12 0:00,18,176.54,0.39999999999999997,177.83242857142858
2017-07-13 0:00,9,91.008,0.2,19.3392
2017-07-14 0:00,21,151.26,0.1,94.1816
2017-07-15 0:00,12,615.843,0.13333333333333333,65.6327
2017-07-16 0:00,25,152.38233333333332,0.26666666666666666,255.45023333333333
2017-07-17 0:00,11,413.7163333333333,0.11666666666666665,75.7894
2017-07-18 0:00,21,279.63966666666664,0.3166666666666667,-12.721450000000004
2017-07-19 0:00,6,12.6,0.0,68.01
2017-07-20 0:00,35,163.16054545454543,0.3,240.378
2017-07-21 0:00,35,201.98333333333332,0.2222222222222222,239.93571111111112
2017-07-22 0:00,10,298.79133333333334,0.3666666666666667,228.16833333333332
2017-07-25 0:00,19,116.63499999999999,0.3,3.703150000000001
2017-07-26 0:00,25,148.709,0.55,122.25475
2017-07-27 0:00,21,106.96333333333332,0.18333333333333335,139.00995
2017-07-28 0:00,17,160.25,0.525,194.413
2017-07-29 0:00,21,113.14428571428572,0.22857142857142856,65.579
2017-07-30 0:00,8,170.98,0.2,1023.612
2017-07-31 0:00,11,45.419999999999995,0.19999999999999998,22.707866666666664
2017-08-01 0:00,20,246.26333333333332,0.5333333333333333,535.3966666666666
2017-08-02 0:00,21,240.75,0.4857142857142857,273.45885714285714
2017-08-03 0:00,44,169.41766666666666,0.2333333333333333,285.373
2017-08-04 0:00,32,187.12714285714284,0.34285714285714286,481.2995714285715
2017-08-05 0:00,12,180.26999999999998,0.2333333333333333,348.3786666666667
2017-08-06 0:00,9,60.02333333333333,0.03333333333333333,15.042466666666668
2017-08-07 0:00,4,92.62133333333333,0.3,15.383666666666665
2017-08-08 0:00,30,69.85375,0.4375,98.097125
2017-08-09 0:00,14,139.67499999999998,0.45,84.04666666666667
2017-08-10 0:00,11,115.94999999999999,0.25,259.80649999999997
2017-08-11 0:00,13,57.665,0.225,140.68075
2017-08-12 0:00,25,332.82,0.2875,172.4429
2017-08-13 0:00,14,269.5855,0.225,453.7926
2017-08-14 0:00,3,418.296,0.2,5.2287
2017-08-15 0:00,20,126.15833333333335,0.39999999999999997,211.11483333333334
2017-08-16 0:00,31,133.07888888888888,0.6222222222222222,159.92988888888888
2017-08-17 0:00,49,672.3815555555556,0.4222222222222222,246.2647111111111
2017-08-18 0:00,21,56.94714285714286,0.19999999999999998,22.64205714285714
2017-08-19 0:00,30,262.94142857142856,0.21428571428571427,722.5174285714285
2017-08-20 0:00,25,180.46,0.44999999999999996,191.755
2017-08-21 0:00,42,216.09783333333334,0.25833333333333336,75.3253
2017-08-22 0:00,3,262.27,0.30000000000000004,-40.62505
2017-08-23 0:00,23,55.800666666666665,0.6166666666666666,57.9976
2017-08-24 0:00,16,137.67285714285714,0.4714285714285714,164.192
2017-08-25 0:00,41,85.28727272727272,0.45454545454545453,191.4155090909091
2017-08-26 0:00,24,135.21166666666667,0.4166666666666667,486.9213333333334
2017-08-27 0:00,37,284.119,0.37,127.85385999999998
2017-08-28 0:00,5,1137.75,0.0,250.305
2017-08-29 0:00,20,174.986,0.22000000000000003,507.83332
2017-08-30 0:00,18,189.77875,0.3125,184.415
2017-08-31 0:00,15,272.0916,0.44000000000000006,272.27072
2017-09-01 0:00,22,287.6942857142857,0.17142857142857143,165.95482857142858
2017-09-02 0:00,74,245.57533333333336,0.29523809523809524,208.20715714285714
2017-09-03 0:00,13,153.30419999999998,0.21000000000000002,58.52744
2017-09-04 0:00,22,930.7455,0.225,-29.648100000000003
2017-09-05 0:00,17,86.732,0.3,335.16099999999994
2017-09-06 0:00,31,141.08857142857144,0.37142857142857144,394.69057142857145
2017-09-07 0:00,40,93.626,0.22307692307692306,77.70236923076924
2017-09-08 0:00,60,278.74809090909093,0.4454545454545455,530.9437545454546
2017-09-09 0:00,56,93.95670588235294,0.29411764705882354,123.2017294117647
2017-09-10 0:00,23,168.30366666666666,0.2833333333333333,362.9657333333333
2017-09-11 0:00,23,475.59066666666666,0.2833333333333334,39.32286666666667
2017-09-12 0:00,31,161.66714285714286,0.38571428571428573,422.1053714285714
2017-09-13 0:00,20,169.05714285714288,0.3285714285714286,193.555
2017-09-14 0:00,48,159.72830769230768,0.34615384615384615,106.56106153846153
2017-09-15 0:00,64,215.46675,0.2125,127.75843125
2017-09-16 0:00,18,158.832,0.3333333333333333,370.08636666666666
2017-09-17 0:00,23,402.17571428571426,0.19999999999999998,101.44351428571429
2017-09-18 0:00,9,67.58666666666666,0.0,156.21313333333333
2017-09-19 0:00,34,176.79175,0.2875,414.17470000000003
2017-09-20 0:00,47,516.9159999999999,0.2642857142857143,228.85494285714285
2017-09-21 0:00,17,121.772,0.16,251.11520000000002
2017-09-22 0:00,20,137.53375,0.4125,69.0210375
2017-09-23 0:00,31,182.5982,0.48,70.01716
2017-09-24 0:00,32,267.8428571428571,0.29999999999999993,265.8030571428571
2017-09-25 0:00,29,260.4493333333333,0.08333333333333333,528.0490833333334
2017-09-26 0:00,19,159.9322857142857,0.17142857142857143,172.82765714285713
2017-09-27 0:00,26,125.96599999999998,0.48,180.121
2017-09-28 0:00,32,83.01066666666667,0.2777777777777778,321.8104222222222
2017-09-29 0:00,45,127.84053333333334,0.28,153.55468000000002
2017-09-30 0:00,23,93.72166666666665,0.3333333333333333,224.53666666666666
2017-10-01 0:00,7,279.88,0.2,4.7516
2017-10-02 0:00,33,344.808,0.2125,-164.0621625
2017-10-03 0:00,28,166.30533333333335,0.43333333333333335,159.52365555555556
2017-10-04 0:00,25,75.65499999999999,0.2833333333333334,238.9475666666667
2017-10-05 0:00,24,188.50885714285715,0.19999999999999998,63.523857142857146
2017-10-06 0:00,50,204.03461538461536,0.3,483.4180153846154
2017-10-07 0:00,34,174.9633333333333,0.4633333333333333,76.848
2017-10-08 0:00,14,101.66279999999999,0.45999999999999996,102.55304000000001
2017-10-09 0:00,18,266.6786,0.34,-102.49488000000001
2017-10-10 0:00,20,91.43960000000001,0.3,55.168079999999996
2017-10-11 0:00,21,63.602,0.3,40.3178
2017-10-12 0:00,37,518.5654285714286,0.3,121.5924
2017-10-13 0:00,21,320.71575,0.2875,198.5584
2017-10-14 0:00,19,103.755,0.275,113.17135
2017-10-15 0:00,17,174.71571428571428,0.2571428571428571,199.36474285714286
2017-10-16 0:00,20,1211.279,0.2,-396.87365
2017-10-17 0:00,30,182.824,0.43,262.4226
2017-10-18 0:00,36,88.21875,0.3,199.413875
2017-10-19 0:00,38,149.7302,0.3290909090909091,355.6763
2017-10-20 0:00,38,144.58555555555554,0.32222222222222224,259.6033111111111
2017-10-21 0:00,37,234.34279999999998,0.38,200.77182
2017-10-22 0:00,48,143.6111,0.4,92.46878000000001
2017-10-23 0:00,24,238.68,0.12,-9.41184
2017-10-24 0:00,5,517.405,0.3,-81.3065
2017-10-25 0:00,18,154.6783333333333,0.5166666666666667,218.5975
2017-10-26 0:00,26,162.1614285714286,0.3142857142857142,334.9485
2017-10-27 0:00,49,224.35410000000002,0.195,651.16448
2017-10-28 0:00,23,163.23039999999997,0.44000000000000006,122.29488
2017-10-29 0:00,12,273.79,0.6666666666666666,237.27366666666668
2017-10-30 0:00,22,144.6397777777778,0.18888888888888888,-6.095033333333333
2017-10-31 0:00,32,179.17666666666665,0.5333333333333333,212.08366666666666
2017-11-01 0:00,25,539.3866666666667,0.45,167.2658
2017-11-02 0:00,43,149.21314285714286,0.4357142857142858,100.06722857142857
